VARIABLES = "X" "temp" "u" "rho" "H" "H2" "O" "OH" "H2O" "O2" "HO2" "H2O2" "N2"
ZONE I=100 FORMAT=POINT SPECFORMAT=MASS
1.818181818181818232e-01     1.235968365843686115e+03     0.000000000000000000e+00     8.757293662841144632e-01     1.127433391858333489e-08     1.578058467785784513e-01     3.704578809388480481e-17     3.437061009968269735e-10     2.145744108410191087e-01     5.646721085882308302e-18     1.949907315622479947e-20     5.030541054518194895e-17     6.276197307623621047e-01
1.919191919191919338e-01     1.191812054197664793e+03     0.000000000000000000e+00     8.715319290271279495e-01     5.309996295363177581e-09     1.682033112724137525e-01     5.844793849892022250e-18     1.200438861403765443e-10     2.119253442729207848e-01     8.384632905792532532e-19     2.838452810041765510e-21     1.269391698446325283e-17     6.198713390246252120e-01
2.020202020202020443e-01     1.150569380610379312e+03     0.000000000000000000e+00     8.677600525988748981e-01     2.489411442684963948e-09     1.786007726312504595e-01     9.196109837226465141e-19     4.184436817320384183e-11     2.092762775509061923e-01     1.246591752947847255e-19     4.131193282831493907e-22     3.205627723325899970e-18     6.121229472865873378e-01
2.121212121212121271e-01     1.111957218134296909e+03     0.000000000000000000e+00     8.643696348040057487e-01     1.161880485578835467e-09     1.889982325000413854e-01     1.442112022637543820e-19     1.455306437554951277e-11     2.066272107749304032e-01     1.853901710210932415e-20     6.006562365504173332e-23     8.096183051462499338e-19     6.043745555485945387e-01
2.222222222222222376e-01     1.075728620753018276e+03     0.000000000000000000e+00     8.613224380413145864e-01     5.399341442864889690e-10     1.993956916642865562e-01     2.252927824981309087e-20     5.048797235716931890e-12     2.039781439800860130e-01     2.755553529893142821e-21     8.718068953630531279e-24     2.043865743234601357e-19     5.966261638106443721e-01
2.323232323232323482e-01     1.041667129127420822e+03     0.000000000000000000e+00     8.585851457278917964e-01     2.498494676604459243e-10     2.097931504970274585e-01     3.504880968162153623e-21     1.746821413367821545e-12     2.013290771786447608e-01     4.090554826520456024e-22     1.262383248246237063e-24     5.154873625588993007e-20     5.888777720727313980e-01
2.424242424242424310e-01     1.009582129810495189e+03     0.000000000000000000e+00     8.561285985347286687e-01     1.151360584935782079e-10     2.201906091745578775e-01     5.427828893541711177e-22     6.026424917555296836e-13     1.986800103749360724e-01     6.060967979770202555e-23     1.822671988479389543e-25     1.298355772312491918e-20     5.811293803347674647e-01
2.525252525252525415e-01     9.793058812426792201e+02     0.000000000000000000e+00     8.539264430811676077e-01     5.284227732875652822e-11     2.305880677796161293e-01     8.365655339552495723e-23     2.072860902862492012e-13     1.960309435703420367e-01     8.959489226014540991e-24     2.622999120229752816e-26     3.264675130821207742e-21     5.733809885969922693e-01
2.626262626262626521e-01     9.506965232741704313e+02     0.000000000000000000e+00     8.519490014540196388e-01     2.416113505398715086e-11     2.409855263511207490e-01     1.283535019264729638e-23     7.109659878265007236e-14     1.933818767655094140e-01     1.321387532229868830e-24     3.762761914468615483e-27     8.195320692848153153e-22     5.656325968591374709e-01
2.727272727272727626e-01     9.236309195300920010e+02     0.000000000000000000e+00     8.501661740504860010e-01     1.101034650559322630e-11     2.513829849070968181e-01     1.961600918440821847e-24     2.432490360093460281e-14     1.907328099605718752e-01     1.945198262444166942e-25     5.383219623144327856e-28     2.054489234920084695e-22     5.578842051212965503e-01
2.828282828282828731e-01     8.979970675528535367e+02     0.000000000000000000e+00     8.485518763962599520e-01     5.002667456213195788e-12     2.617804434559243276e-01     2.987850823912973232e-25     8.304721974310107434e-15     1.880837431555988093e-01     2.859318330910460525e-26     7.684348093666791604e-29     5.144930675630974216e-23     5.501358133834659547e-01
2.929292929292929282e-01     8.736927485943115244e+02     0.000000000000000000e+00     8.470836158152880158e-01     2.267118819926827658e-12     2.721779020014769013e-01     4.538232187559142865e-26     2.830149194219907081e-15     1.854346763506094786e-01     4.198513079173969754e-27     1.094949819730353122e-29     1.287395217634846016e-23     5.423874216456435748e-01
3.030303030303030387e-01     8.506244372254434438e+02     0.000000000000000000e+00     8.457420749519903858e-01     1.025083460829379193e-12     2.825753605455341155e-01     6.877147699175387990e-27     9.630095654949959423e-16     1.827856095456089902e-01     6.160534317092003121e-28     1.558047863495934254e-30     3.219655764733489502e-24     5.346390299078309649e-01
3.131313131313131493e-01     8.287064081832148759e+02     0.000000000000000000e+00     8.445107076872101493e-01     4.625751132784708016e-13     2.929728190889054340e-01     1.040199092759947254e-27     3.272674710489130471e-16     1.801365427406103337e-01     9.035874302679429277e-29     2.214754795928816147e-31     8.049489942085792218e-25     5.268906381700212416e-01
3.232323232323232598e-01     8.078599804019454496e+02     0.000000000000000000e+00     8.433753654877669259e-01     2.083796709732820829e-13     3.033702776318701333e-01     1.571020312588077814e-28     1.111033049981425209e-16     1.774874759355485332e-01     1.325173029694532801e-29     3.146070529564571730e-32     2.012203638155322889e-25     5.191422464323727226e-01
3.333333333333333703e-01     7.880128630943037251e+02     0.000000000000000000e+00     8.423239597519489585e-01     9.372976619805328657e-14     3.137677361734715342e-01     2.370030219402532793e-29     3.768698203276524464e-17     1.748384091297796039e-01     1.943703661869210922e-30     4.467143238357042132e-33     5.030262876825030720e-26     5.113938546966552146e-01
3.434343434343434809e-01     7.690985788671963519e+02     0.000000000000000000e+00     8.413461632260107459e-01     4.210523081575990448e-14     3.241651947177555115e-01     3.572418687859062748e-30     1.277534103312955737e-17     1.721893423255986544e-01     2.851875698436015265e-31     6.341799471432468569e-34     1.257717368567760040e-26     5.036454629566037289e-01
3.535353535353535914e-01     7.510559480323460093e+02     0.000000000000000000e+00     8.404331503172325357e-01     1.889328264884805751e-14     3.345626532605817105e-01     5.381687675041796921e-31     4.328485859795389644e-18     1.695402755205881185e-01     4.186460021291908113e-32     9.003308275606745407e-35     3.145547873818515950e-27     4.958970712188112140e-01
3.636363636363636465e-01     7.338286252362497635e+02     0.000000000000000000e+00     8.395773710809906198e-01     8.469515431289449602e-15     3.449601118033979730e-01     8.104327266635841378e-32     1.466012156085966068e-18     1.668912087155791368e-01     6.149474050653703846e-33     1.278407311990650123e-35     7.869868849229572076e-28     4.881486794810144247e-01
3.737373737373737570e-01     7.173646783396335422e+02     0.000000000000000000e+00     8.387723593192785154e-01     3.793567707865474376e-15     3.553575703462077962e-01     1.220218326223601893e-32     4.963911324472459136e-19     1.642421419105681013e-01     9.039616607699132865e-34     1.815811086730750584e-36     1.969811310858147025e-28     4.804002877432202445e-01
3.838383838383838675e-01     7.016162068946885029e+02     0.000000000000000000e+00     8.380125676752094854e-01     1.697954455385349576e-15     3.657550288890132340e-01     1.837158837594888222e-33     1.680483377008767862e-19     1.615930751055618675e-01     1.329897905182433882e-34     2.580185670869048046e-37     4.932733088778372700e-29     4.726518960054231222e-01
3.939393939393939781e-01     6.865389945775385740e+02     0.000000000000000000e+00     8.372932279465197247e-01     7.595165831031165921e-16     3.761524874318196709e-01     2.766299852422151824e-34     5.688530218560839097e-20     1.589440083005545512e-01     1.958250712326349801e-35     3.668123629084203285e-38     1.235860064518748702e-29     4.649035042676250562e-01
4.040404040404040886e-01     6.720921929518657407e+02     0.000000000000000000e+00     8.366102323963130472e-01     3.395625225030480885e-16     3.865499459746228328e-01     4.166196175264806552e-35     1.925516635581680349e-20     1.562949414955445704e-01     2.886136530117514552e-36     5.217639916343409867e-39     3.097963736859211813e-30     4.571551125298323193e-01
4.141414141414141992e-01     6.582380320566476257e+02     0.000000000000000000e+00     8.359600350703333405e-01     1.517422710161795193e-16     3.969474045174234966e-01     6.276298413774092876e-36     6.517726105879769200e-21     1.536458746905408346e-01     4.257683746178023462e-37     7.426044272364390374e-40     7.769801915993190524e-31     4.494067207920356410e-01
4.242424242424242542e-01     6.449415599806793580e+02     0.000000000000000000e+00     8.353395646232439908e-01     6.778386774867816519e-17     4.073448630602292675e-01     9.458419798615855964e-37     2.206287625683941695e-21     1.509968078855257190e-01     6.286961750282069380e-38     1.057555928381925571e-40     1.949695419166641971e-31     4.416583290542451246e-01
4.343434343434343647e-01     6.321704019693995633e+02     0.000000000000000000e+00     8.347461552344546121e-01     3.026939250862593045e-17     4.177423216030349828e-01     1.425954276284524834e-37     7.468901754387360921e-22     1.483477410805160990e-01     9.292154336669882308e-39     1.507003989895138723e-41     4.894849717123133913e-32     4.339099373164488349e-01
4.444444444444444753e-01     6.198945434738274116e+02     0.000000000000000000e+00     8.341774855828831825e-01     1.351325225236360077e-17     4.281397801458355912e-01     2.150698829836875770e-38     2.528644308093558149e-22     1.456986742755090602e-01     1.374651526303449835e-39     2.148761549500647570e-42     1.229466756682586776e-32     4.261615455786553763e-01
4.545454545454545858e-01     6.080861320884954466e+02     0.000000000000000000e+00     8.336315280427816221e-01     6.031330468395970481e-18     4.385372386886380869e-01     3.245266987701550161e-39     8.561694819238215619e-23     1.430496074704995513e-01     2.035436981086686994e-40     3.065615578405108154e-43     3.089477968200851714e-33     4.184131538408623063e-01
4.646464646464646964e-01     5.967192973070616517e+02     0.000000000000000000e+00     8.331065058116517985e-01     2.691405104648643760e-18     4.489346972314402495e-01     4.899181290593856968e-40     2.899176159541938657e-23     1.404005406654934840e-01     3.016450036930012446e-41     4.376144810605659075e-44     7.766542452055591463e-34     4.106647621030662942e-01
4.747474747474748069e-01     5.857699865283958616e+02     0.000000000000000000e+00     8.326008566736641248e-01     1.200801182023867510e-18     4.593321557742430228e-01     7.399466339907023588e-41     9.818197445915028198e-24     1.377514738604864453e-01     4.473933100186739626e-42     6.250223993643279981e-45     1.953105816726910009e-34     4.029163703652705597e-01
4.848484848484848619e-01     5.752158158351577413e+02     0.000000000000000000e+00     8.321132023476347506e-01     5.356740976358829352e-19     4.697296143170479055e-01     1.118096595357966674e-41     3.325282257817912219e-24     1.351024070554715795e-01     6.640738832416849308e-43     8.931239439677518978e-46     4.913131344051862368e-35     3.951679786274805428e-01
4.949494949494949725e-01     5.650359344840654785e+02     0.000000000000000000e+00     8.316423221005999622e-01     2.389337014821816367e-19     4.801270728598532878e-01     1.690268277423189760e-42     1.126316106959080713e-24     1.324533402504638468e-01     9.864002749153298912e-44     1.276791088021564749e-46     1.236240200268287258e-35     3.874195868896829209e-01
5.050505050505050830e-01     5.552108999171716732e+02     0.000000000000000000e+00     8.311871327503798090e-01     1.065637752044510869e-19     4.905245314026490111e-01     2.556360417590962002e-43     3.815230700061693731e-25     1.298042734454581404e-01     1.466134866972131333e-44     1.825984856088961795e-47     3.111249942130944770e-36     3.796711951518929595e-01
5.151515151515152491e-01     5.457225675637301947e+02     0.000000000000000000e+00     8.307466665008768070e-01     4.752303442123689545e-20     5.009219899454347980e-01     3.867846996594165419e-44     1.292415930258092002e-25     1.271552066404407211e-01     2.180473884942593012e-45     2.612275484235305786e-48     7.831207983695790579e-37     3.719228034141244255e-01
5.252525252525253041e-01     5.365539863551302915e+02     0.000000000000000000e+00     8.303200579482911126e-01     2.119175505959994702e-20     5.113194484845355881e-01     5.854447000695676577e-45     4.378200641029841438e-26     1.245061398344996101e-01     3.244550804936236246e-46     3.738165687482757208e-49     1.971320728609332400e-37     3.641744116809648713e-01
5.353535353535353591e-01     5.276893058400620475e+02     0.000000000000000000e+00     8.299065293895160345e-01     9.449367364060251806e-21     5.217169070275972098e-01     8.864592252573977774e-46     1.483168519193388564e-26     1.218570730296113375e-01     4.830074993283138704e-47     5.350414366037659591e-50     4.962403102976971563e-38     3.564260199427914944e-01
5.454545454545455252e-01     5.191136909172810192e+02     0.000000000000000000e+00     8.295053797680255192e-01     4.213234142224456870e-21     5.321143655710314224e-01     1.342682379219421625e-46     5.024296711415894807e-27     1.192080062247625055e-01     7.193100675140316005e-48     7.659059762237688881e-51     1.249117474016670023e-38     3.486776282042060582e-01
5.555555555555555802e-01     5.108132440211810490e+02     0.000000000000000000e+00     8.291159745465294106e-01     1.878489578791902598e-21     5.425118241143707110e-01     2.034292467558602433e-47     1.701913035906273107e-27     1.165589394199085665e-01     1.071537248055854069e-48     1.096455345595366500e-51     3.143837012907526346e-39     3.409292364657207086e-01
5.656565656565657463e-01     5.027749340564602676e+02     0.000000000000000000e+00     8.287377373349521514e-01     8.375002955464550304e-22     5.529092826576147424e-01     3.082916071986718740e-48     5.764518906173902686e-28     1.139098726150100521e-01     1.596583821719794243e-49     1.569641995453586349e-52     7.910974136700282427e-40     3.331808447273753027e-01
5.757575757575758013e-01     4.949865314513866679e+02     0.000000000000000000e+00     8.283701427020140340e-01     3.733758600278353101e-22     5.633067412007843888e-01     4.673041429203282728e-49     1.952260058762044003e-28     1.112608058100890834e-01     2.379208377534380964e-50     2.246826788303989766e-53     1.990120961461104926e-40     3.254324529891265416e-01
5.858585858585858563e-01     4.874365487623846889e+02     0.000000000000000000e+00     8.280127099815961511e-01     1.664539955003306670e-22     5.737041997438805385e-01     7.084470839929992654e-50     6.610669162794832941e-29     1.086117390051478254e-01     3.545610426141231876e-51     3.215595784536069709e-54     5.004647502212977640e-41     3.176840612509715389e-01
5.959595959595960224e-01     4.801141863103211449e+02     0.000000000000000000e+00     8.276649979425956261e-01     7.420448586568732981e-23     5.841016582869249518e-01     1.074148066633827342e-50     2.238048752415500539e-29     1.059626722001956040e-01     5.283566967358634818e-52     4.600849845571522504e-55     1.257984938315088790e-41     3.099356695128792083e-01
6.060606060606060774e-01     4.730092823810130085e+02     0.000000000000000000e+00     8.273266001942130021e-01     3.307919409541631616e-23     5.944991168299212925e-01     1.628725070600712446e-51     7.575166221366407755e-30     1.033136053952381228e-01     7.872257090182865932e-53     6.580509529191232423e-56     3.160436558498760731e-42     3.021872777748405570e-01
6.161616161616162435e-01     4.661122675685844001e+02     0.000000000000000000e+00     8.269971412174367265e-01     1.474582511242821639e-23     6.048965753728943184e-01     2.469648181955612424e-52     2.563269724813903857e-30     1.006645385902495693e-01     1.172636795397428854e-53     9.407712297146648891e-57     7.935025751402027927e-43     2.944388860368558625e-01
6.262626262626262985e-01     4.594141228818492095e+02     0.000000000000000000e+00     8.266762729301029289e-01     6.573141049263238436e-24     6.152940339158231575e-01     3.744567327041827143e-53     8.670732345002501728e-31     9.801547178527257598e-02     1.746120804562482268e-54     1.344211724115017211e-57     1.990843671263411353e-43     2.866904942989041971e-01
6.363636363636364646e-01     4.529063415338671916e+02     0.000000000000000000e+00     8.263636712267580231e-01     2.929993439915009711e-24     6.256914924587286819e-01     5.677037470872889097e-54     2.931940327200125106e-31     9.536640498027817991e-02     2.598864864885265381e-55     1.919394816309742671e-58     4.990789342683105767e-44     2.789421025609932214e-01
6.464646464646465196e-01     4.465808924090005689e+02     0.000000000000000000e+00     8.260590355184143085e-01     1.306020631382287979e-24     6.360889510016171089e-01     8.605344545482685611e-55     9.909903436402394966e-32     9.271733817528562960e-02     3.865816772551339284e-56     2.738578034525225073e-59     1.249964549354443523e-44     2.711937108230974003e-01
6.565656565656565746e-01     4.404301894942192348e+02     0.000000000000000000e+00     8.257620829064439283e-01     5.821338961077461965e-25     6.464864095444848857e-01     1.304105120002112175e-55     3.347913842380739762e-32     9.006827137028819430e-02     5.746373357309322289e-57     3.903898770913201129e-60     3.127324249696943780e-45     2.634453190852267257e-01
6.666666666666667407e-01     4.344470604308808674e+02     0.000000000000000000e+00     8.254725489150881446e-01     2.594685987069792334e-25     6.568838680873362312e-01     1.975715942415689732e-56     1.130429657826278252e-32     8.741920456528846917e-02     8.534637128516138339e-58     5.559424063062280469e-61     7.815235020435710170e-46     2.556969273473753135e-01
6.767676767676767957e-01     4.286247193411079479e+02     0.000000000000000000e+00     8.251901849885087126e-01     1.156472436430745415e-25     6.672813266301843571e-01     2.992070764329343224e-57     3.814601617972486194e-33     8.477013776028005654e-02     1.266353622395226094e-58     7.907887248973372302e-62     1.950511994581541789e-46     2.479485356095355586e-01
6.868686868686869618e-01     4.229567413630041983e+02     0.000000000000000000e+00     8.249147569808611413e-01     5.154347848305166459e-26     6.776787851730163847e-01     4.529189334525764730e-58     1.286355538156765129e-33     8.212107095527446110e-02     1.876893602375362654e-59     1.123383453607481447e-62     4.861072378796718811e-47     2.402001438717092097e-01
6.969696969696970168e-01     4.174370391418906365e+02     0.000000000000000000e+00     8.246460438291507433e-01     2.297203331606788378e-26     6.880762437158386424e-01     6.852259589336690469e-59     4.334574048888790638e-34     7.947200415027470821e-02     2.778244091276329062e-60     1.593548419324553300e-63     1.209559303516417696e-47     2.324517521338867465e-01
7.070707070707071829e-01     4.120598411085611019e+02     0.000000000000000000e+00     8.243838363841416994e-01     1.023791872472728960e-26     6.984737022586653410e-01     1.036030730383856347e-59     1.459385546736235713e-34     7.682293734526476903e-02     4.106513817034317815e-61     2.256834115721790816e-64     3.004437884936221054e-48     2.247033603960699177e-01
7.171717171717172379e-01     4.068196713915409077e+02     0.000000000000000000e+00     8.241279363779477896e-01     4.562571070048999454e-27     7.088711608014824916e-01     1.565289557656658059e-60     4.909003639928158353e-35     7.417387054025578741e-02     6.059939216736270131e-62     3.190453704601735194e-65     7.448408354845500274e-49     2.169549686582616932e-01
7.272727272727272929e-01     4.017113312244453596e+02     0.000000000000000000e+00     8.238781555103815712e-01     2.033257989721310579e-27     7.192686193442978659e-01     2.362947960887300858e-61     1.649583290064330240e-35     7.152480373524361390e-02     8.926233326986172755e-63     4.501299452188983896e-66     1.842654883082373693e-49     2.092065769204584924e-01
7.373737373737374590e-01     3.967298817222145999e+02     0.000000000000000000e+00     8.236343146393867443e-01     9.060649587484096667e-28     7.296660778871055797e-01     3.563700255374289117e-62     5.536896987848519857e-36     6.887573693023849031e-02     1.312133169018378910e-63     6.336683613207118517e-67     4.547918321093475423e-50     2.014581851826558745e-01
7.474747474747475140e-01     3.918706279128309689e+02     0.000000000000000000e+00     8.233962430607153493e-01     4.037469740798164655e-28     7.400635364299172902e-01     5.368847939195779672e-63     1.856174620350567413e-36     6.622667012522640007e-02     1.924387458656053749e-64     8.898591396668852631e-68     1.119612449920390349e-50     1.937097934448562819e-01
7.575757575757576801e-01     3.871291039211843668e+02     0.000000000000000000e+00     8.231637778644614878e-01     1.799042414514011455e-28     7.504609949727168994e-01     8.078557216175914979e-64     6.214048927342717532e-37     6.357760332022535654e-02     2.815114936161160702e-65     1.246237847111345976e-68     2.748503391249844048e-51     1.859614017070577163e-01
7.676767676767677351e-01     3.825010592102556188e+02     0.000000000000000000e+00     8.229367633597617360e-01     8.015945686613800694e-29     7.608584535155239470e-01     1.213927074394744151e-64     2.077163166187247160e-37     6.092853651521363406e-02     4.106385817607454642e-66     1.740096064301076857e-69     6.726238547733707236e-52     1.782130099692625369e-01
7.777777777777777901e-01     3.779824457939392914e+02     0.000000000000000000e+00     8.227150505589914120e-01     3.571481695048648085e-29     7.712559120583319938e-01     1.821306748910360987e-65     6.931632344438772320e-38     5.827946971020280670e-02     5.970887614691751170e-67     2.421557638199377169e-70     1.640416296194506972e-52     1.704646182314652203e-01
7.878787878787879562e-01     3.735694063434214627e+02     0.000000000000000000e+00     8.224984967142621173e-01     1.591187818270971033e-29     7.816533706011383753e-01     2.727857867343422240e-66     2.308814154065418780e-38     5.563040290519270792e-02     8.651086543386777345e-68     3.357406419823994101e-71     3.985488883540728029e-53     1.627162264936687364e-01
7.979797979797980112e-01     3.692582631159967264e+02     0.000000000000000000e+00     8.222869648997971348e-01     7.088802417205303064e-30     7.920508291439349868e-01     4.077687540686505593e-67     7.674312335559413408e-39     5.298133610018728595e-02     1.248446747755275465e-68     4.635714070163016267e-72     9.642121120221710363e-54     1.549678347558777203e-01
8.080808080808081773e-01     3.650455076415889835e+02     0.000000000000000000e+00     8.220803236346108100e-01     3.157924679553124034e-30     8.024482876867415904e-01     6.082075746856322386e-68     2.544966619327416613e-39     5.033226929517573695e-02     1.793598702162001332e-69     6.371216328944511712e-73     2.321763523062479966e-54     1.472194430180826519e-01
8.181818181818182323e-01     3.609277911080716308e+02     0.000000000000000000e+00     8.218784465428640162e-01     1.406718499745300289e-30     8.128457462268384726e-01     9.049222148819058504e-69     8.417741796340187826e-40     4.768320249334534466e-02     2.563847339200990174e-70     8.711196952863857042e-74     5.561297815632160344e-55     1.394710512798160718e-01
8.282828282828283983e-01     3.569019153894849410e+02     0.000000000000000000e+00     8.216812120348153670e-01     6.265969000611960541e-31     8.232432047702519240e-01     1.342604474460764228e-69     2.776122851682129465e-40     4.503413568759397773e-02     3.644066656431644712e-71     1.184131032606504268e-74     1.324235701238639408e-55     1.317226595421540081e-01
8.383838383838384534e-01     3.529648246727489322e+02     0.000000000000000000e+00     8.214885030382681474e-01     2.790898121998700099e-31     8.336406633135797772e-01     1.985607086085732338e-70     9.125255437883597478e-41     4.238506888195236327e-02     5.146043934247203434e-72     1.599023721062050754e-75     3.132230073290274768e-56     1.239742678044676444e-01
8.484848484848485084e-01     3.491135976308545423e+02     0.000000000000000000e+00     8.213002067309137511e-01     1.243006852596793229e-31     8.440381218568141497e-01     2.925812567787588538e-71     2.988249648219870463e-41     3.973600207643527421e-02     7.213675294226949158e-73     2.143123228811226564e-76     7.352695355288630208e-57     1.162258760667505414e-01
8.585858585858586745e-01     3.453454401065476986e+02     0.000000000000000000e+00     8.211162143070670494e-01     5.535743694663606769e-32     8.544355803999609256e-01     4.293061567407630066e-72     9.743528469349983694e-42     3.708693527102861071e-02     1.002670398451513054e-73     2.847737911844555070e-77     1.711074824672242922e-57     1.084774843290106233e-01
8.686868686868687295e-01     3.416576785403542544e+02     0.000000000000000000e+00     8.209364201031815744e-01     2.465190541161274701e-32     8.648330389430288756e-01     6.268485250506205189e-73     3.161208137314454666e-42     3.443786846571574023e-02     1.380055964000080714e-74     3.746561496858347775e-78     3.942227130828275343e-58     1.007290925912554119e-01
8.787878787878788955e-01     3.380477523912950915e+02     0.000000000000000000e+00     8.207607242039633988e-01     1.097731593384537422e-32     8.752304974860212194e-01     9.100628508267894031e-74     1.019690249695045033e-42     3.178880166048877326e-02     1.877813865561612639e-75     4.872221710995462696e-79     8.977330907997052129e-59     9.298070085348991709e-02
